;metro_distances;districts;prices;prices_per_meter;meters;materials;heights;floors
7593;7;Невский;10490000;176303;59,49983835;Монолитный;14;13
7594;17;Приморский;14225084;276968;51,36002715;Монолитный;14;13
7595;14;Приморский;15050556;255962;58,79996249;Монолитный;14;13
7596;18;Приморский;17972632;250176;71,83995267;Монолитный;14;13
7597;18;Приморский;14647848;285700;51,2700315;Монолитный;14;13
7598;17;Приморский;15887445;272465;58,31003982;Монолитный;14;13
7599;17;Приморский;15899961;280423;56,69991762;Монолитный;14;13
7600;17;Приморский;15917076;281918;56,45994935;Монолитный;14;13
7601;17;Приморский;16132149;244464;65,98987581;Монолитный;14;13
7602;17;Приморский;16544118;276889;59,7500009;Монолитный;14;13
7603;17;Приморский;16952120;267005;63,48989719;Монолитный;14;13
7604;18;Приморский;17020588;267619;63,60007324;Монолитный;14;13
7605;18;Приморский;17541512;250057;70,15005379;Монолитный;14;13
7606;15;Василеостровский;17415000;270000;64,5;Монолитный;14;13
7607;14;Приморский;17584654;236607;74,32009197;Монолитный;14;13
7608;17;Приморский;19963956;267076;74,75009361;Монолитный;14;13
7609;14;Приморский;20380940;277367;73,48004629;Монолитный;14;13
7610;17;Приморский;34966072;302579;115,5601413;Монолитный;14;13
7611;13;Приморский;17897372;229984;77,82007444;Монолитный;14;13
7612;13;Приморский;19176236;228343;83,97995997;Монолитный;14;13
7613;18;Приморский;17976140;267781;67,13000549;Монолитный;14;13
7614;17;Приморский;20320256;262400;77,44;Монолитный;14;13
7615;14;Приморский;20754876;247141;83,97989811;Монолитный;14;13
7616;17;Приморский;20828288;268752;77,50002977;Монолитный;14;13
7617;17;Приморский;14884793;255401;58,28008896;Монолитный;14;13
7618;14;Приморский;15871999;267205;59,40008233;Монолитный;14;13
7619;13;Приморский;16455414;274074;60,04004028;Монолитный;14;13
7620;14;Приморский;17174152;229570;74,81008843;Монолитный;14;13
7621;13;Приморский;17554188;226769;77,40999872;Монолитный;14;13
7622;17;Приморский;18651964;282263;66,08008843;Монолитный;14;13
7623;17;Приморский;18769994;276151;67,97003813;Монолитный;14;13
7624;16;Ленинградская область;6300000;126000;50;Монолитный;14;13
7625;14;Приморский;16867884;234049;72,0698828;Монолитный;14;13
7626;14;Выборгский;8000000;158103;50,59992537;Монолитный;14;13
7627;20;Приморский;51500000;384328;134,0001249;Монолитный;14;14
7628;17;Приморский;14365134;279695;51,35999571;Монолитный;14;14
7629;14;Приморский;20754112;282446;73,47992891;Монолитный;14;14
7630;17;Приморский;16326886;283207;57,65000865;Монолитный;14;14
7631;17;Приморский;16275595;277267;58,70007971;Монолитный;14;14
7632;17;Приморский;16864272;280324;60,15992922;Монолитный;14;14
7633;17;Приморский;16907266;278906;60,61994364;Монолитный;14;14
7634;18;Приморский;17268882;271523;63,60007071;Монолитный;14;14
7635;18;Приморский;17816240;252856;70,46002468;Монолитный;14;14
7636;18;Приморский;18307788;254841;71,84004144;Монолитный;14;14
7637;14;Приморский;18699278;251605;74,31997774;Монолитный;14;14
7638;14;Приморский;20267684;254236;79,71996098;Монолитный;14;14
7639;17;Приморский;20685836;267121;77,43994669;Монолитный;14;14
7640;17;Приморский;20895564;268753;77,75006791;Монолитный;14;14
7641;17;Приморский;21548688;256593;83,98003063;Монолитный;14;14
7642;17;Приморский;25804202;286300;90,12994062;Монолитный;14;14
7643;17;Приморский;16138147;285833;56,46005535;Монолитный;14;14
7644;14;Приморский;17176704;260688;65,88989136;Монолитный;14;14
7645;17;Приморский;20377104;272603;74,75010913;Монолитный;14;14
7646;14;Приморский;16256878;250414;64,92000447;Монолитный;14;14
7647;13;Приморский;17801218;239909;74,19987579;Монолитный;14;14
7648;14;Приморский;19008088;279654;67,9700201;Монолитный;14;14
7649;14;Приморский;14741541;288371;51,12005368;Монолитный;14;14
7650;14;Приморский;16689848;240280;69,45999667;Монолитный;14;14
7651;17;Приморский;17361052;273445;63,49010587;Монолитный;14;14
7652;13;Невский;12900000;238889;53,99997488;Монолитный;14;14
7653;9;Выборгский;14250000;190101;74,96015276;Монолитный;14;14
7654;18;Красносельский;10800000;195652;55,20004907;Монолитный;14;14
7655;20;Невский;10900000;186964;58,29999358;Монолитный;14;14
7656;18;Приморский;18293366;272507;67,12989391;Монолитный;14;14
7657;18;Приморский;19618700;256756;76,40989889;Монолитный;14;14
7658;7;Московский;29990000;319043;93,99986836;Монолитный;14;14
7659;12;Ленинградская область;5883930;107000;54,99;Монолитный;15;1
7661;12;Ленинградская область;5893560;107000;55,08;Монолитный;15;1
7662;12;Ленинградская область;5950270;107000;55,61;Монолитный;15;1
7663;20;Ленинградская область;6372940;92900;68,6;Монолитный;15;1
7664;12;Ленинградская область;5342510;107000;49,93;Монолитный;15;1
7665;20;Ленинградская область;5559490;106300;52,3;Монолитный;15;2
7666;20;Ленинградская область;5771920;93700;61,6;Монолитный;15;2
7667;15;Василеостровский;11940890;201500;59,26;Монолитный;15;2
7668;15;Василеостровский;12666290;201500;62,86;Монолитный;15;2
7669;20;Ленинградская область;6061120;99200;61,1;Монолитный;15;2
7670;20;Ленинградская область;6370560;94800;67,2;Монолитный;15;2
7671;15;Василеостровский;11443185;201500;56,79;Монолитный;15;2
7672;15;Василеостровский;11555730;190500;60,66;Монолитный;15;2
7673;15;Невский;9549000;176833;54,00010179;Монолитный;15;2
7674;18;Московский;6100000;160526;38,00007475;Монолитный;15;2
7675;51;Василеостровский;8850000;252857;35,00001977;Монолитный;15;2
7676;14;Красногвардейский;16500000;366667;44,99995909;Монолитный;15;2
7677;18;Петроградский;55000000;305556;179,9997382;Монолитный;15;3
7678;45;Московский;9200000;139945;65,74011219;Монолитный;15;3
7679;9;Ленинградская область;7600000;161017;47,19998509;Монолитный;15;3
7680;12;Ленинградская область;6147680;112000;54,89;Монолитный;15;3
7681;12;Ленинградская область;5881790;107000;54,97;Монолитный;15;3
7682;20;Ленинградская область;6104560;99100;61,6;Монолитный;15;3
7683;15;Василеостровский;12019905;196500;61,17;Монолитный;15;3
7684;15;Василеостровский;12000150;202500;59,26;Монолитный;15;3
7685;15;Василеостровский;12729150;202500;62,86;Монолитный;15;3
7686;12;Ленинградская область;6275360;112000;56,03;Монолитный;15;3
7687;20;Ленинградская область;5826450;108500;53,7;Монолитный;15;3
7688;18;Петроградский;52800000;361644;145,9999336;Монолитный;15;3
7689;10;Ленинградская область;4300000;126471;33,9998893;Монолитный;15;3
7690;3;Ленинградская область;8839000;166774;52,99986808;Монолитный;15;3
7691;14;Адмиралтейский;13500000;202096;66,79993666;Монолитный;15;3
7692;9;Невский;12950000;199231;64,99992471;Монолитный;15;3
7693;13;Фрунзенский;12350000;212931;58,00000939;Монолитный;15;3
7694;24;Невский;11000000;207156;53,10007917;Монолитный;15;3
7695;11;Фрунзенский;11500000;171642;66,99991843;Монолитный;15;3
