id,genre,popularity,duration,danceability,energy,instrumentalness,liveness,loudness,mode,speechiness,tempo,valence
3cphb8kdsjElYR7r5icK3H,dance pop,75,158805,0.591,0.841,0,0.395,-4.351,0,0.0304,109.034,0.392
2P91MQbaiQOfbiz9VqhqKQ,electropop,85,197436,0.752,0.505,2.55E-06,0.104,-7.621,1,0.253,91.97,0.419
6CcJMwBtXByIz4zQLzFkKc,electropop,83,291796,0.421,0.131,0.00453,0.109,-18.435,1,0.0382,137.446,0.12
42fw0rxRO2xbesF6mJfd4Y,contemporary country,75,196746,0.489,0.581,0,0.132,-5.731,1,0.0281,86.016,0.494
4OBZT9EnhYIV17t4pGw7ig,alternative r&b,79,209400,0.473,0.371,0,0.109,-10.219,0,0.0405,75.208,0.413
3Fj47GNK2kUF0uaEDgXLaD,electropop,81,221543,0.853,0.351,9.38E-06,0.752,-10.198,1,0.241,118.028,0.282
3TKpJrY9q49Mj1JOsM9zGL,dance pop,70,194826,0.584,0.607,0,0.101,-6.605,1,0.0356,117.817,0.374
7sWRlDoTDX8geTR8zzr2vt,dfw rap,79,156266,0.405,0.646,0,0.103,-3.206,0,0.0476,130.218,0.17
2iUXsYOEPhVqEBwsqP70rE,boy band,83,203417,0.596,0.854,0,0.124,-5.114,0,0.463,120.274,0.152
3i9UVldZOE0aD0JnyfAZZ0,pop,74,221306,0.448,0.603,0,0.0862,-7.176,1,0.064,205.272,0.422
4ZT9FnbFu1PaBfV3itxiqT,melodic rap,77,181890,0.649,0.453,0,0.116,-7.28,1,0.085,99.183,0.431
4a6q8CR2hzLk2plDkSxkfD,dance pop,81,165714,0.812,0.519,0,0.13,-4.823,1,0.0385,104.954,0.554
1dGr1c8CrMLDpV6mPbImSI,pop,80,221306,0.359,0.543,1.58E-05,0.118,-7.582,1,0.0919,68.534,0.453
6IRdLKIyS4p7XNiP8r6rsx,electropop,80,168839,0.726,0.444,0.143,0.177,-8.922,0,0.372,185.044,0.569
5uCax9HTNlzGybIStD3vDh,pop,87,211466,0.358,0.557,0,0.0902,-7.398,1,0.059,85.043,0.494
4e0FYxSROat25pH16zMTZI,melodic rap,77,117013,0.719,0.538,0,0.135,-6.897,0,0.28,204.132,0.803
2QpGZOhTCHHiKmpSO9FW4h,chicago rap,75,104591,0.529,0.9,1.21E-05,0.0426,-3.503,1,0.418,180.291,0.434
152lZdxL1OR0ZMW6KquMif,alternative r&b,81,219080,0.736,0.449,0.000162,0.0898,-11.462,0,0.425,80.126,0.326
41L3O37CECZt3N7ziG2z7l,canadian pop,77,210426,0.687,0.514,0,0.116,-6.612,0,0.0897,145.921,0.494
4Hqh0dS4x07zuRw6eBTO7p,brooklyn drill,72,230448,0.886,0.336,0,0.0933,-12.779,1,0.239,100.044,0.536
3vUc9WQpoca15404jNdzf9,electropop,1,160186,0.532,0.455,0,0.237,-8.366,1,0.156,148.182,0.204
7GCVboEDzfL3NKp1NrAgHR,dance pop,3,248986,0.378,0.388,0,0.157,-9.017,1,0.036,72.293,0.188
7aP3ZnCrfQLFBFK4RiXpG2,contemporary country,54,196453,0.744,0.505,0,0.247,-5.943,1,0.0333,122.015,0.294
3yD2LWeCCFu7ybBO3lwbXM,hip hop,3,164753,0.876,0.847,0,0.293,-3.574,1,0.232,134.963,0.882
7oSq5fbsFkTS9zeJQwMihf,contemporary country,8,185733,0.545,0.884,0.000424,0.0496,-5.208,1,0.0817,110.015,0.272
2grAr8pWMuLWn8ZYEE9wDV,australian pop,65,200755,0.485,0.461,0,0.232,-5.646,1,0.0444,87.009,0.324
6lruHh1jF7ezgbLv72xYmf,pop rap,78,223000,0.822,0.575,0,0.106,-5.95,1,0.0934,100.087,0.616
6LcauUZjF1eXQrgqMUecHX,dance pop,78,131606,0.816,0.63,0,0.0692,-5.568,1,0.226,96.493,0.715
4ADzhwPWMQaTXNnEP8gXnQ,,0,142068,0.83,0.4,7.39E-06,0.107,-11.032,1,0.0614,99.012,0.302
2zjGJ0dChMR0KxBZS15aqo,cali rap,75,174100,0.883,0.525,0,0.0971,-8.054,0,0.0633,99.978,0.312
6Nle9hKrkL1wQpwNfEkxjh,alternative r&b,82,210285,0.776,0.503,0,0.112,-5.732,0,0.237,110.134,0.473
3Ol2xnObFdKV9pmRD2t9x8,melodic rap,77,179449,0.791,0.587,0,0.148,-5.075,0,0.0413,96.057,0.536
1IxLK8ZQlxT5ZsuaNS3Gey,,46,160500,0.844,0.573,0,0.104,-4.046,1,0.0623,120.04,0.435
0uxSUdBrJy9Un0EYoBowng,melodic rap,84,220586,0.773,0.75,0,0.174,-4.009,0,0.117,123.426,0.783
2ZRo7axmMPeSVUvDbGkJah,emo rap,87,110886,0.592,0.457,0.000331,0.146,-6.081,0,0.0603,146.04,0.225
7AFASza1mXqntmGtbxXprO,emo rap,85,121886,0.669,0.308,0,0.0984,-10.068,1,0.029,64.934,0.52
5bvnqVuq7UFl0txSlHpsfS,pop,58,197973,0.866,0.53,0.00159,0.0946,-6.347,0,0.0495,104.952,0.203
75lcPkAkUsKWHGBlGM476R,melodic rap,79,175954,0.825,0.572,0,0.113,-6.067,0,0.0864,141.991,0.568
5ACkb3CikcSZPF0h7FSZAp,electropop,0,232853,0.746,0.45,0,0.172,-8.543,1,0.0872,95.998,0.336
3eoNUm0LU9hATVVi9w4fM6,australian psych,0,249586,0.569,0.84,0.000118,0.0995,-4.123,1,0.118,183.059,0.749
4Of7rzpRpV1mWRbhp5rAqG,pop,84,220492,0.736,0.308,0,0.186,-7.83,1,0.0677,111.202,0.361
1iQDltZqI7BXnHrFy4Qo1k,electropop,77,184280,0.619,0.459,0,0.137,-5.782,0,0.0334,126.803,0.498
3WyRgi8CzQnhzO0xw79tTS,north carolina hip hop,72,141826,0.755,0.772,0,0.157,-5.585,1,0.4,132.906,0.678
5yY9lUy8nbvjM1Uyo1Uqoc,atl hip hop,86,237735,0.676,0.609,0,0.152,-5.831,0,0.481,142.037,0.508
3ClBKQkKoaUQ6UOhe2xlJK,hip hop,66,342040,0.794,0.32,0.134,0.112,-12.92,0,0.173,174.088,0.241
7HMmFQsKsljwTw8bS7lu19,dance pop,73,220589,0.838,0.545,8.01E-05,0.103,-6.713,1,0.0706,114.998,0.631
2usxQITOSDqvkYiI0oIwao,dance pop,3,205473,0.591,0.585,0,0.109,-6.35,1,0.0277,110.94,0.324
4l0Mvzj72xxOpRrp6h8nHi,dance pop,85,206458,0.488,0.343,0,0.21,-8.985,1,0.0436,102.819,0.0978
2u3EyuCqqV31woqGvO9LBz,atl hip hop,75,205760,0.823,0.552,0,0.122,-7.57,0,0.324,124.038,0.418
1ToprX3cpBiXoAe5eNSk74,alternative r&b,72,206360,0.701,0.396,0.0209,0.223,-10.182,0,0.119,129.004,0.115
11OwAR3GlBj9E35Cznf7Lj,dance pop,59,192172,0.695,0.573,0.000137,0.156,-8.882,1,0.167,100.031,0.38
7eOkHIcaoUhngxxypM5Ajr,dance pop,73,162595,0.753,0.564,0.0273,0.359,-7.908,0,0.252,77.342,0.55
5sK3o66yupTNIK6gWgzGjf,dance pop,61,170498,0.784,0.552,0,0.192,-7.261,0,0.0871,111.984,0.465
2C0hTkdEoikhKzDCJl32QZ,dance pop,60,186459,0.724,0.415,2.51E-06,0.103,-8.408,0,0.0518,89.999,0.328
11Ey4yJVeWEsA73KjACkVY,dance pop,59,148776,0.873,0.51,3.13E-06,0.0738,-5.35,0,0.0661,110.953,0.871
4bb94wZVF1cX66vQjNeJTX,dance pop,57,263305,0.583,0.777,0.000509,0.108,-6.991,0,0.185,190.054,0.31
63mdJr3NMY3wReOkNE6c6W,dance pop,58,194900,0.695,0.62,5.43E-05,0.111,-8.082,0,0.0521,150.032,0.62
0uFForNKQPvgSCnxlZIhQy,dance pop,54,189145,0.826,0.571,1.66E-05,0.215,-9.263,1,0.0426,121.06,0.475
59iGOjPSOcPLGl3vqEStUp,dance pop,53,212436,0.691,0.446,0.00495,0.183,-10.304,0,0.0472,93.03,0.534
4OtHGdb0KqEbaWb6edUnR9,dance pop,55,182016,0.855,0.294,9.22E-05,0.091,-8.676,1,0.286,139.745,0.842
7qeWNGBqqagdwf4KnjRzGZ,hip hop,70,164753,0.874,0.847,0,0.29,-3.574,1,0.233,134.965,0.881
0PQsrLxPbOBBwwmXCnGvcF,houston rap,62,199301,0.785,0.753,1.01E-06,0.265,-3.841,1,0.0873,94.012,0.488
64kfyGcf5dvbw92Vv4THCj,dance pop,51,189382,0.863,0.419,4.92E-05,0.151,-10.144,0,0.437,113.866,0.523
1aQqtnz30d2vAG54XFNpu0,alt z,0,245266,0.542,0.299,0,0.109,-10.379,1,0.0305,141.917,0.274
5bJ1DrEM4hNCafcDd1oxHx,hip hop,80,345133,0.52,0.538,0.00187,0.119,-8.109,1,0.206,141.894,0.177
0Pqix0NTfbuROfPbaZbBgp,hip hop,59,180020,0.849,0.577,0,0.104,-6.802,1,0.181,144.073,0.617
6CrMU5zXlKNGsipNhiu7hN,,0,141996,0.831,0.405,3.30E-06,0.104,-10.578,1,0.0776,98.992,0.292
3s2Qd1rsWqbvOoxpFTRp8D,cali rap,67,151578,0.689,0.701,0,0.123,-9.477,0,0.237,94.982,0.37
3QZ7uX97s82HFYSmQUAN1D,album rock,74,276880,0.536,0.901,0.0186,0.06,-7.211,1,0.0374,87.559,0.666
6TYlDTa9AQDvjqwbxlvFyI,neo soul,70,237426,0.372,0.355,0,0.167,-8.436,0,0.03,126.705,0.142
3B36YnwXzR3VKm4hHYmGtr,,0,142106,0.83,0.399,3.80E-06,0.105,-10.988,1,0.0581,99.01,0.321
5aZQrb2TXWEh9uZR4HEY3r,contemporary country,3,225253,0.554,0.755,0,0.301,-6.04,1,0.0319,77.962,0.624
2ktxr00GpTtbMNeBjNeY8D,melodic rap,76,158532,0.85,0.516,0,0.0896,-7.664,0,0.0714,108.963,0.874
2ez6qvOTHKeI3ss80NGqnI,electropop,69,184280,0.619,0.459,0,0.137,-5.782,0,0.0334,126.803,0.498
1mCsF9Tw4AkIZOjvZbZZdT,new wave pop,77,184480,0.917,0.588,0,0.0914,-11.047,1,0.0607,110.077,0.828
7FIWs0pqAYbP91WWM0vlTQ,detroit hip hop,87,210800,0.808,0.745,0,0.292,-5.26,0,0.342,165.995,0.829
1DWZUa5Mzf2BwzpHtgbHPY,hip hop,78,342040,0.794,0.32,0.134,0.112,-12.92,0,0.173,174.088,0.241
4jXl6VtkFFKIt3ycUQc5LT,hip hop,71,170360,0.61,0.0316,0.00461,0.108,-15.186,1,0.0486,151.964,0.37
2hwOoMtWPtTSSn6WHV7Vp5,hip hop,77,209440,0.742,0.553,0,0.0694,-8.98,1,0.419,84.931,0.508
3WfSNAoj2D8C9noPSGZZFM,hip hop,66,232211,0.831,0.36,0.00217,0.0703,-8.073,1,0.052,75.014,0.601
3R8CyhJfVjvgIROd5RSGhQ,hip hop,63,220853,0.699,0.503,0.0126,0.0996,-9.922,0,0.0882,114.86,0.0546
0q2vG0UVuy6ajjcpkQHdZM,detroit hip hop,68,216600,0.852,0.752,0,0.394,-5.793,1,0.0597,89.95,0.389
2Yv2mHzr5AQavVdwQjEokV,hip hop,67,298440,0.677,0.33,0.000871,0.064,-11.198,1,0.149,68.985,0.336
0GQ5bFTVFFKpwNPc7KwQnB,detroit hip hop,70,234653,0.68,0.82,0,0.597,-4.197,0,0.151,140.033,0.243
0VSzREd1OjEWJ9tXoFHRQH,detroit hip hop,70,177693,0.794,0.637,0,0.0919,-6.29,0,0.339,103.868,0.393
7ccTcabbJlCJiIqtrSSwBk,detroit hip hop,65,173893,0.847,0.637,0.000648,0.382,-5.193,1,0.367,165.979,0.511
1OuN92HcVG6NVpWbeESNB3,hip hop,65,256506,0.875,0.599,0.0143,0.113,-9.077,0,0.138,152.061,0.112
3Qa944OTMZkg8DHjET8JQv,hip hop,67,286386,0.779,0.362,0.206,0.111,-10.847,1,0.0474,85.011,0.46
5SiZJoLXp3WOl3J4C8IK0d,detroit hip hop,69,337146,0.671,0.623,7.55E-06,0.643,-7.161,1,0.308,75.055,0.195
7Dj2wqPYXfSRFwa6qyOztr,detroit hip hop,66,194706,0.72,0.767,0,0.202,-5.839,0,0.214,88.966,0.595
7lidXGPXPYLNThITAOTlkK,dance pop,80,205473,0.591,0.585,0,0.109,-6.35,1,0.0277,110.94,0.324
5CpsIb7SMFHjmAG8RvIWfq,detroit hip hop,67,265946,0.661,0.748,0,0.254,-4.809,0,0.206,171.983,0.509
0udOCZp7yk0Ml92C0k8H8D,hip hop,63,217868,0.583,0.499,0.0104,0.33,-10.086,1,0.0261,155.199,0.342
1kwnxJNVl7cwcU98RvMBaR,hip hop,70,330506,0.828,0.182,0.0706,0.15,-13.066,0,0.166,147.279,0.231
6CrnvqCxBKVWahSiQwOesM,hip hop,61,199981,0.739,0.627,0,0.159,-8.608,1,0.171,74.962,0.542
26G5nmIx7Yvq79bIIluyZV,hip hop,64,160266,0.762,0.054,0,0.124,-16.735,0,0.0503,96.838,0.339
4EmunTy7kNBYQivOa8F6b8,detroit hip hop,61,30133,0.429,0.231,0,0.279,-20.43,1,0.402,74.545,0.914
4wNIkl5XGiAACjFBlDWuSd,boy band,83,180644,0.852,0.698,1.03E-06,0.0773,-7.206,1,0.0629,113.039,0.324
5mZXWEH2eh8zMZGCxT5aW0,detroit hip hop,64,286960,0.458,0.966,0,0.11,-2.107,1,0.384,183.586,0.356
34d7sGX6WUqq8f04e7CSNF,detroit hip hop,65,200573,0.871,0.493,0.000241,0.385,-6.356,1,0.205,144.989,0.0495
1lO9CZo6eDrOy0S7khgryG,detroit hip hop,66,200946,0.756,0.747,0.00536,0.588,-5.407,1,0.046,134.935,0.0687
3QVHSV8YKYq4L8tI5rnFgj,detroit hip hop,65,213413,0.779,0.805,0,0.321,-3.121,1,0.178,145.68,0.557
1qwMkkRiD5jqLeUUjfgblh,detroit hip hop,68,170226,0.848,0.745,0,0.0796,-3.052,0,0.221,137.024,0.516
40YbWniIEmqy6s58fYXLUh,detroit hip hop,65,177546,0.747,0.899,0,0.486,-5.125,0,0.246,92.029,0.581
4qNWEOMyexn7b8Icyk29t9,detroit hip hop,64,177293,0.769,0.811,0,0.0451,-4.162,0,0.228,155.081,0.76
24NuEDgyRIljwSyY0lsr7b,k-pop,75,198260,0.719,0.758,0,0.129,-5.167,0,0.0851,147.023,0.49
74gykWHknHDrg4eMdcmdRq,detroit hip hop,65,247733,0.89,0.664,0,0.257,-6.625,0,0.106,93.007,0.467
2Mfv5HaqnI18Q9JRv9hqnn,dance pop,63,211784,0.708,0.661,0.000244,0.113,-6.543,0,0.0546,102.046,0.317
3CJbxqRQ0JNCqboWDNUUeX,detroit hip hop,63,303000,0.635,0.543,0.000678,0.272,-5.941,1,0.067,98.743,0.036
4yJiXq86uM56uIfIZgE440,electropop,7,200400,0.755,0.631,0,0.0929,-6.128,1,0.0261,100.026,0.881
2ufmtcIFdFpuUYBPXK5f67,dance pop,76,181805,0.667,0.583,4.48E-05,0.181,-5.127,0,0.0747,92.043,0.187
6FZDfxM3a3UCqtzo5pxSLZ,dance pop,78,201660,0.752,0.488,9.11E-06,0.0936,-7.05,1,0.0705,136.041,0.533
1OfLNb6dQ9dra1B58iT9Ex,dance pop,64,234858,0.385,0.871,0,0.579,-4.604,0,0.0795,189.76,0.538
55ZcA6PazdlXjE1jO5GrzJ,dance pop,60,186187,0.663,0.531,0,0.146,-6.339,1,0.0827,125.014,0.366
4AQzk2yNWKs6sYhZi6NzVN,modern alternative rock,60,209500,0.272,0.763,0.00157,0.299,-5.861,1,0.0348,107.388,0.394
1WAwILvz37MkmZfmGnEXfg,detroit hip hop,57,39200,0.476,0.237,0,0.217,-14.514,1,0.0486,106.972,0.0387
0ycFQvBTfuo1LCdG0HhszL,electropop,1,186613,0.862,0.4,7.49E-06,0.123,-7.486,1,0.0736,122.963,0.596
35FjZytt5TukIgJD86UybL,dance pop,59,171015,0.679,0.197,0,0.0887,-7.078,1,0.0331,79.504,0.559
66c7n8ZXmYQQeXyNVfiArc,dance pop,55,234410,0.533,0.437,0,0.106,-7.659,0,0.162,143.263,0.48
6BORJ0ZazxMBpM3cWg79Id,dance pop,57,167904,0.509,0.265,1.08E-06,0.198,-9.716,0,0.0344,70.028,0.291
2YwC2IM0ykBxtMBH9aMe5m,atl hip hop,25,174640,0.8,0.631,0,0.147,-6.324,0,0.256,154.984,0.627
35Ycb1cMPK6tyNMsTepijg,atl hip hop,51,135506,0.848,0.717,0,0.139,-5.401,1,0.14,150.067,0.572
42SOtYBdnfj9zEdZSlAq5k,dance pop,62,221095,0.626,0.55,0,0.118,-5.105,0,0.029,133.976,0.123
6MF4tRr5lU8qok8IKaFOBE,hip hop,76,202040,0.691,0.64,0,0.409,-6.441,1,0.369,138.672,0.163
1H3Okhf16ttAICZF7zgDko,dance pop,59,143364,0.685,0.898,0.000103,0.377,-5.796,1,0.186,139.993,0.684
2sOOXgEGB7nhKO8mmc1GhI,dance pop,57,76480,0.406,0.368,0,0.354,-6.31,1,0.0296,157.885,0.707
1ZoQVu9XBssJBdeKMgF2eV,dance pop,59,138204,0.55,0.732,0,0.0425,-6.88,1,0.105,153.836,0.246
3jgHKbpswygyOMipFz06RQ,dance pop,58,153089,0.399,0.224,0,0.0836,-11.19,1,0.119,170.795,0.172
1ed6Wdjk7gkxI2lIYjAoJ2,dance pop,58,174806,0.642,0.317,0,0.207,-9.325,1,0.155,150.152,0.617
3faAAUxohrxqYhPlneZ3XV,southern hip hop,68,188106,0.899,0.735,0,0.15,-7.719,1,0.4,143.001,0.884
1X8mgsS7R6lcKLjDPeQWum,alt z,0,179093,0.71,0.676,1.62E-05,0.172,-7.57,1,0.332,105.025,0.471
6ZmwwHYtun94UOdFWWgdif,dance pop,56,161155,0.705,0.89,0,0.14,-4.356,1,0.0555,94.013,0.45
2pQUmVMJiuGx3Dh0daDcJz,hip hop,55,152973,0.607,0.48,0,0.357,-7.833,1,0.635,171.332,0.142
6eluAsb2ONjZ6tXFp062LZ,southern hip hop,58,175653,0.887,0.601,0,0.184,-6.301,1,0.434,134.91,0.694
5rSVQzJQ5nMUcFJDkJMfzL,chicago rap,68,199991,0.656,0.566,0,0.0655,-9.501,1,0.339,137.215,0.563
5Xhqh4lwJPtMUTsdBztN1a,colombian pop,77,190570,0.775,0.696,0.00184,0.157,-5.184,0,0.0681,92.007,0.775
48KXAIruJ07kJVCWOGohMV,alternative r&b,74,181860,0.572,0.519,0,0.102,-7.092,0,0.212,128.331,0.35
1Cv1YLb4q0RzL6pybtaMLo,bedroom soul,84,158571,0.878,0.525,0,0.0714,-6.832,1,0.0578,112.022,0.694
4dZTZbmJBCCofAExHwefda,atl hip hop,67,170946,0.915,0.556,0.000179,0.0733,-8.601,1,0.216,148.964,0.67
0NPpHHVwyiq5PgWFK4YyI9,,0,142059,0.84,0.406,1.17E-06,0.0997,-10.514,1,0.0558,98.962,0.334
2uiOyiRxtNix52dpeaDQPM,electropop,2,232853,0.746,0.45,0,0.172,-8.543,1,0.0872,95.998,0.336
2Hc4t9N2nt37oO4sF9BynI,contemporary country,4,209228,0.561,0.536,0,0.114,-6.227,1,0.0346,150.01,0.378
4O2XaXdnpyUPj90lNq1bIR,,0,266115,0.781,0.598,0.00271,0.118,-7.418,1,0.043,109.97,0.362
06scTb0zbkxYNgpAB3J9fN,houston rap,64,183142,0.742,0.731,0,0.131,-4.362,0,0.306,174.019,0.547
3cqPu20DGTGUoZtbJH2Dmi,canadian hip hop,75,193667,0.605,0.365,6.83E-06,0.0554,-11.144,1,0.111,84.628,0.224
3o1CUVeHIid49sabk6A6Nf,edm,68,193846,0.529,0.612,0,0.246,-8.794,1,0.052,119.272,0.434
3HWzoMvoF3TQfYg4UPszDq,dance pop,80,173325,0.715,0.624,0,0.123,-3.046,0,0.114,158.087,0.412
3Q6F8RByyhRTJpRtZLY3cg,deep underground hip hop,26,139741,0.923,0.604,0,0.272,-6.671,0,0.245,145.062,0.826
78qd8dvwea0Gosb6Fe6j3k,dance pop,85,134239,0.707,0.955,0,0.202,-4.593,0,0.222,125.989,0.575
5MwynWK9s4hlyKHqhkNn4A,contemporary country,80,205453,0.631,0.591,0,0.11,-5.785,1,0.0277,97.074,0.489
1fUXdFpj8AbpkdwiaJwQWk,dance pop,49,159735,0.682,0.919,0,0.442,-3.18,0,0.0875,95.982,0.535
3GVkPk8mqxz0itaAriG1L7,emo rap,86,95466,0.734,0.57,2.14E-05,0.112,-7.066,0,0.133,129.953,0.689
18ssFhD04lWo1RzpcohnrG,dance pop,67,227813,0.557,0.387,0,0.111,-6.338,1,0.0374,129.98,0.317
3XF5xLJHOQQRbWya6hBp7d,electropop,81,180952,0.678,0.533,0.219,0.139,-10.485,1,0.186,150.455,0.323
0j2CNrgtalXRGIvHMO2vzh,hip hop,60,167845,0.744,0.702,0,0.12,-6.255,0,0.288,91.885,0.338
4QIo4oxwzzafcBWkKjDpXY,electropop,78,243725,0.521,0.125,0.00207,0.265,-17.832,1,0.239,111.554,0.0528
3Tc57t9l2O8FwQZtQOvPXK,electropop,78,179889,0.939,0.305,0.000169,0.105,-10.952,0,0.354,100.029,0.563
40T5GIqQ1CegGm2PTEl8Bu,electropop,52,203569,0.483,0.412,0,0.116,-8.461,1,0.0402,170.163,0.247
0tMSssfxAL2oV8Vri0mFHE,electropop,80,242652,0.319,0.0561,0.00384,0.388,-23.023,1,0.045,79.764,0.082
4CxFN5zON70B3VOPBYbd6P,electropop,83,219146,0.561,0.0848,2.62E-05,0.112,-15.099,1,0.0404,102.128,0.206
6X29iaaazwho3ab7GNue5r,electropop,75,173201,0.735,0.235,0.00604,0.107,-13.239,1,0.315,62.446,0.462
7ikRId3U9AXd6tfF2fbItC,country rap,74,145222,0.65,0.637,0.000607,0.51,-6.195,1,0.0369,140.115,0.575
6zGPytJiZmFuyVq7RTNO9G,canadian pop,58,185418,0.824,0.503,5.25E-05,0.107,-6.94,0,0.156,109.397,0.784
7CHi4DtfK4heMlQaudCuHK,dance pop,86,168387,0.598,0.526,0,0.14,-8.659,0,0.0415,123.935,0.529
1HjZDqiaUrq46GHhHXE4vG,brostep,60,217879,0.542,0.684,0,0.125,-5.844,1,0.0508,95.004,0.442
1bRO28yzxgO3y3UmNR29TZ,hip hop,65,184440,0.804,0.528,0,0.41,-3.231,1,0.378,138.005,0.321
4y1GxT1XnufGddKkrFkbtC,hip hop,45,194640,0.577,0.624,0,0.182,-4.28,1,0.26,136.966,0.324
4GyMIm2BEMoOXjmIvSpfLi,melodic rap,3,148676,0.48,0.679,0,0.152,-6.776,0,0.264,81.186,0.29
5f9JYuHSIHjp6rggue13RS,hip hop,57,177866,0.466,0.608,0,0.406,-4.8,0,0.45,79.48,0.41
5px6upUHM3fhOP621Edp4V,dance pop,74,193829,0.647,0.844,0.000658,0.102,-3.756,1,0.0457,146.962,0.746
7K8vPC3GPWafq2zXHuUGXz,hip hop,52,225440,0.711,0.639,0,0.144,-5.338,0,0.431,139.945,0.961
7C9Yhom0eOTVIACJu4DBWo,hip hop,48,227680,0.604,0.57,0,0.178,-4.093,0,0.0331,140.06,0.618
40FUPlp2KJvdHY5ABnK100,hawaiian hip hop,60,206013,0.738,0.785,1.59E-05,0.117,-10.035,1,0.272,92.008,0.357
3wGkYZLDYtULqg635DyKw8,hip hop,47,203680,0.749,0.657,0,0.0713,-5.186,0,0.339,169.936,0.69
2otTuKRISADOYA47CmIT4W,hip hop,43,187373,0.623,0.783,0,0.565,-7.141,1,0.423,88.562,0.783
2slqvGLwzZZYsT4K4Y1GBC,pop,68,157507,0.56,0.78,0,0.0714,-4.895,0,0.0517,93.516,0.602
7AMK6RdMOQlpMI3cpjLW1m,hip hop,47,150826,0.567,0.803,0,0.361,-5.656,1,0.222,97.547,0.568
0xKBkLcF71uUQeTA7FSu4A,hawaiian hip hop,74,160720,0.846,0.748,0,0.093,-3.512,0,0.078,90.006,0.597
4jT3GU6bhC8mrtDPZsNd0S,hip hop,45,164773,0.803,0.549,0,0.135,-5.347,0,0.28,139.935,0.591
03TzvVWdkVbLT9pzewYiDw,hip hop,57,200733,0.587,0.635,0,0.175,-6.369,1,0.422,82.517,0.758
5BVVgL1FJ0wAEyNH0Mc8yX,hip hop,49,168333,0.776,0.566,0,0.115,-5.301,0,0.0617,84.988,0.389
3tQ1sVcdTxPEn5SEy0nkCQ,hip hop,47,199026,0.897,0.616,0,0.15,-5.4,1,0.325,94.014,0.585
4WkYfVna9LPWvP1ieMuLQC,hip hop,43,216893,0.807,0.519,0,0.152,-6.489,1,0.337,134.867,0.283
5JQsSh4OOKvV9tsSSWljGc,hip hop,46,182240,0.646,0.79,0,0.322,-4.776,0,0.219,144.148,0.648
3Fr6yG5mUHUBqmZ1iDbk7C,hip hop,44,178480,0.547,0.544,0,0.129,-8.033,0,0.508,101.913,0.491
5HqRQwSAPAgJBQ3bhtpUTg,dance pop,63,197003,0.754,0.561,0.0267,0.126,-6.279,0,0.333,192.034,0.539
5ZAOL1owTI8LQcRTzbZ9jY,hip hop,53,178933,0.859,0.652,0,0.106,-6.343,1,0.301,75.518,0.745
51CeiXQgEq3YD4D6v3GjfB,dance pop,51,196040,0.65,0.763,0,0.0782,-6.124,1,0.134,150.021,0.354
7im3jaJBEYivH5JKXMh1Yy,hip hop,59,167157,0.766,0.901,7.15E-06,0.0924,-2.764,1,0.128,129.993,0.215
4JPSDfkcSSuvKLzsOS3RwU,hip hop,43,202920,0.766,0.398,0.00118,0.119,-8.189,1,0.0303,125.051,0.092
4uNV7GyGEBZzPDdetEEvhS,bmore,0,172973,0.647,0.553,0,0.0728,-6.35,1,0.0421,110.949,0.272
6tymsSi3SLlsTHBDd6d2Nb,hip hop,48,194773,0.572,0.807,0,0.116,-2.135,1,0.271,140.032,0.562
5zZWKugaE2ZmnZN77HVfUH,alternative hip hop,52,221386,0.641,0.807,2.38E-05,0.64,-6.73,1,0.239,158.071,0.712
4vbd6HosPvSpwlKBRj1Drr,hip hop,44,192146,0.822,0.692,0.00263,0.131,-4.176,0,0.227,139.97,0.782
7o4uJWYedySmbObBamfW9E,hawaiian hip hop,50,164013,0.777,0.541,0,0.18,-6.433,1,0.168,81.946,0.167
7gVwgc8b3XnO87TpmXXFA5,australian hip hop,79,172004,0.686,0.703,0,0.0946,-6.141,0,0.0606,144.902,0.457
3ZFTkvIE7kyPt6Nu3PEa7V,colombian pop,85,218093,0.778,0.824,0,0.405,-5.892,0,0.0712,100.024,0.756
2Cd9iWfcOpGDHLz6tVA3G4,colombian pop,80,202626,0.766,0.873,0,0.0764,-6.381,0,0.143,126.988,0.743
2lnzGkdtDj5mtlcOW2yRtG,colombian pop,76,196160,0.793,0.832,1.12E-05,0.202,-4.862,0,0.0406,107.661,0.872
6mICuAdrwEjh6Y6lroV2Kg,colombian pop,77,195840,0.852,0.773,3.05E-05,0.159,-2.921,0,0.0776,102.034,0.907
4cS2HQ6jK80vqdY9ofpztx,colombian pop,70,188866,0.865,0.69,0.0138,0.225,-7.448,1,0.0444,121.983,0.868
3TTMUI5dFcbeNSDTTDY9M8,pop,75,181013,0.679,0.728,0,0.107,-3.092,0,0.154,152.001,0.46
4R8BJggjosTswLxtkw8V7P,latin,80,309120,0.806,0.786,0,0.0935,-3.831,0,0.0741,91.973,0.58
43mwjiAXLMqkOv4vtlNweU,boston hip hop,63,269083,0.844,0.574,0,0.11,-4.886,0,0.382,158.047,0.476
4ZLzoOkj0MPWrTLvooIuaa,sad rap,85,179080,0.498,0.235,0,0.144,-16.541,0,0.188,118.917,0.0895
6p8eEdiZLKJH8tcjGZuNTK,alternative r&b,69,195000,0.447,0.72,0.000297,0.614,-3.954,1,0.0332,157.892,0.362
